name,result
320023072.png,1
310006042.png,1
370614212.png,0
350006162.png,0
370321141.png,0
340004081.png,0
310003151.png,0
350028142.png,1
370702072.png,1
370611082.png,0
320017162.png,0
310006171.png,0
320021082.png,1
370312133.png,1
370218072.png,0
350002202.png,0
340018152.png,0
370302043.png,0
330011121.png,0
340007011.png,1
370303011.png,0
371301451.png,0
370515061.png,1
330002523.png,0
350031341.png,1
340009104.png,1
370401103.png,0
360024171.png,1
370110091.png,0
350011091.png,0
340027322.png,1
370614152.png,1
340008332.png,1
370302111.png,1
370326111.png,0
370310401.png,0
371001332.png,1
360014231.png,1
360006052.png,0
370901112.png,0
350030082.png,0
350001121.png,1
370601181.png,1
370326142.png,0
340021043.png,1
330002392.png,1
350032343.png,1
330004323.png,0
370301431.png,1
360008631.png,1
370303212.png,1
320012142.png,1
320013072.png,0
320007281.png,0
320004392.png,1
360021101.png,0
370503091.png,0
350001012.png,0
370903051.png,1
370605191.png,0
380201021.png,1
371301311.png,1
371402452.png,1
370201202.png,1
370609072.png,1
330011221.png,0
310009114.png,0
360037041.png,0
320002052.png,0
330012101.png,1
330001372.png,1
350008053.png,0
350021142.png,0
371104102.png,1
330011161.png,0
330011022.png,0
370402162.png,1
370702142.png,1
320009142.png,0
310002105.png,0
370801342.png,0
330010011.png,0
360013113.png,1
370412082.png,0
370503231.png,1
370702062.png,1
360015162.png,0
370731012.png,0
310010301.png,0
310011511.png,1
370802222.png,0
320001501.png,1
370303241.png,0
330002202.png,0
360006322.png,0
370401192.png,0
340022042.png,0
380201092.png,1
310012422.png,1
320012221.png,1
330002183.png,0
370101273.png,1
370706061.png,0
360004101.png,1
350034192.png,0
370218012.png,0
320006391.png,0
371105073.png,0
310008021.png,0
330009182.png,1
320004432.png,1
330012141.png,0
370324011.png,1
371203031.png,1
350029142.png,0
360001063.png,0
371303122.png,0
370504162.png,1
340003081.png,1
360012531.png,1
330011042.png,1
360027032.png,1
370906141.png,0
370323132.png,0
360037022.png,1
330001482.png,0
350037293.png,0
340004092.png,1
350034131.png,0
330001312.png,0
360011131.png,0
330002411.png,0
380202022.png,1
370701283.png,0
320015111.png,0
370503111.png,1
310005273.png,0
370701531.png,0
350012021.png,1
371014032.png,0
370728061.png,1
370301411.png,0
3200011102.png,1
340018082.png,1
350034071.png,1
370505041.png,1
370605061.png,0
360011221.png,1
320029021.png,0
370719101.png,0
370724021.png,0
330002662.png,1
350012052.png,0
370505161.png,1
370612142.png,1
320026022.png,0
320013351.png,1
370510082.png,0
371201251.png,0
340023012.png,0
371201213.png,1
340008252.png,0
360003123.png,0
370502032.png,0
360007202.png,0
370604081.png,0
370701133.png,1
3200021121.png,0
370324091.png,0
370810112.png,0
370728051.png,0
370306191.png,1
310004351.png,0
360019271.png,1
350001031.png,0
370321042.png,0
320002032.png,1
340005162.png,0
371302113.png,0
340005321.png,1
340018052.png,1
340017163.png,0
330012142.png,1
370507173.png,0
310001011.png,0
310012273.png,0
370310371.png,1
310008011.png,0
370501032.png,0
360007021.png,0
340008031.png,1
360017122.png,0
350036081.png,0
370905032.png,1
371003031.png,0
310002142.png,0
340019053.png,0
370602231.png,1
350032142.png,1
370512092.png,1
371001231.png,0
370315131.png,1
370310291.png,0
330010441.png,0
370507143.png,0
370909052.png,1
371102121.png,1
370218071.png,1
380101011.png,1
3200011031.png,0
320007351.png,1
350003021.png,0
370303222.png,0
371203051.png,0
370607161.png,0
370101201.png,1
330002201.png,1
370310353.png,0
370618084.png,0
350033221.png,1
310004111.png,1
340024023.png,1
370804081.png,0
320005723.png,0
320013032.png,1
340003213.png,0
320002773.png,0
320002523.png,0
330004281.png,0
350010075.png,0
370712013.png,0
310010303.png,1
340018081.png,0
3200011243.png,1
340009302.png,0
350015133.png,1
320002101.png,0
330001321.png,0
370402051.png,1
370310203.png,1
360006243.png,0
370105201.png,0
370713071.png,1
340018041.png,0
370317242.png,0
370315181.png,1
370618093.png,1
370323122.png,0
320003354.png,0
320005532.png,0
330003171.png,1
320003361.png,1
310011321.png,1
371001091.png,0
371010051.png,0
370406072.png,1
340028082.png,0
350035291.png,1
370710101.png,1
310001041.png,1
371106022.png,0
370807093.png,0
370513122.png,1
320003841.png,1
310009041.png,0
320008102.png,0
360035101.png,1
370413151.png,0
320011171.png,0
370806091.png,1
370516071.png,0
370320271.png,1
370807113.png,0
370803101.png,0
350032201.png,0
370603162.png,0
370311101.png,1
360029092.png,0
330012222.png,1
370728062.png,0
320005023.png,0
350007041.png,0
370314091.png,1
370403122.png,1
370323082.png,1
320025061.png,0
360010071.png,1
370704063.png,0
370310071.png,0
310011141.png,0
370806062.png,0
320007231.png,1
371402151.png,0
360002081.png,0
320003722.png,1
360009371.png,0
370618082.png,0
370324012.png,0
360013142.png,1
360014151.png,1
330001422.png,0
330004021.png,1
340026052.png,0
370316222.png,0
340018131.png,0
310002362.png,1
360006242.png,0
360004161.png,0
360005441.png,1
370512101.png,1
360013202.png,1
310002232.png,0
371004082.png,0
310004216.png,0
350002201.png,1
350003031.png,0
320003181.png,0
340006223.png,0
320016111.png,0
360031103.png,1
370517051.png,1
320013391.png,1
380201062.png,0
350001111.png,1
350035341.png,1
330008251.png,1
350035311.png,0
370109042.png,1
360004352.png,0
360015011.png,1
320006621.png,1
370411131.png,1
340008411.png,0
360008051.png,0
310002321.png,1
370301312.png,1
370907064.png,0
330004291.png,1
370503242.png,1
350001161.png,1
350018041.png,1
330012111.png,1
340017152.png,1
360003321.png,0
360006143.png,0
370101091.png,1
350036092.png,0
370201051.png,1
360014221.png,0
370503143.png,0
370910131.png,0
371301042.png,1
350010011.png,0
370317151.png,1
3200011241.png,0
320001242.png,0
360014131.png,0
371206213.png,1
370319091.png,0
370709131.png,0
371202042.png,0
370320042.png,0
350034312.png,0
360004272.png,0
350013051.png,0
310012331.png,1
350034203.png,0
360031072.png,0
370310242.png,1
320004612.png,1
370103011.png,1
330009021.png,0
371301071.png,1
330002191.png,0
370311231.png,1
3200011081.png,1
370302012.png,1
370520124.png,1
340006291.png,0
310002241.png,0
330010151.png,0
370320171.png,1
370808181.png,1
310005031.png,0
330012213.png,0
370407051.png,1
340009223.png,0
370409131.png,1
360019161.png,0
370301082.png,0
370726091.png,0
330001122.png,0
371103051.png,1
340028242.png,1
370310241.png,0
370312072.png,0
350010032.png,0
320002022.png,0
340003131.png,0
350009051.png,1
330009133.png,0
340024091.png,1
371203121.png,1
360004074.png,0
370410021.png,0
360016071.png,1
330001542.png,1
340010071.png,0
370806101.png,1
371007051.png,1
370801383.png,0
370512022.png,0
370708101.png,0
350015012.png,1
370913011.png,0
360012081.png,0
320002321.png,0
370907111.png,0
350033304.png,1
320011121.png,1
370504091.png,0
371016011.png,0
370506261.png,0
320006222.png,0
320025102.png,0
370507101.png,0
370405061.png,0
370501181.png,0
360011012.png,0
370407031.png,0
320009041.png,0
370716072.png,1
350007082.png,1
310011482.png,1
360030072.png,0
360005171.png,0
330001021.png,0
320002961.png,1
350011041.png,0
350014061.png,0
370716112.png,1
360020102.png,1
330009232.png,1
370715071.png,0
370310372.png,0
370502052.png,0
370701761.png,1
340002042.png,0
330009291.png,0
320017072.png,1
370326122.png,0
370301112.png,0
370616082.png,0
371301362.png,0
370605041.png,1
320005613.png,0
370401252.png,0
310005121.png,0
360004372.png,0
320027041.png,1
320006102.png,0
340028151.png,1
360008241.png,0
340009253.png,0
370401311.png,0
370201102.png,0
360019111.png,0
320001262.png,1
360018012.png,0
360012351.png,0
370802193.png,0
360027061.png,0
370404192.png,1
370512121.png,0
370501212.png,1
370306062.png,0
350001141.png,0
320006251.png,0
370310281.png,0
310012203.png,0
340025061.png,1
371002071.png,1
320013142.png,0
360031184.png,0
370905021.png,1
371204261.png,0
320005591.png,0
371204262.png,1
371201112.png,1
370613051.png,1
330002771.png,0
370802042.png,1
360008252.png,0
320001442.png,1
370703212.png,1
310005313.png,1
370301101.png,0
371201192.png,1
3200021172.png,0
320014031.png,0
340019131.png,0
330001412.png,0
371101151.png,0
370105172.png,1
370903081.png,1
340012012.png,1
320001272.png,1
350018072.png,0
371013051.png,1
340010211.png,1
310008231.png,1
370301321.png,0
330011083.png,0
360005313.png,1
360030111.png,0
370501322.png,0
370409102.png,1
370602121.png,1
370303171.png,1
350018151.png,1
370406202.png,1
370503041.png,1
350033311.png,0
371301083.png,0
340011231.png,0
320009202.png,0
350015182.png,1
370404172.png,0
360020012.png,0
370303042.png,0
350029132.png,1
360002162.png,0
340009132.png,1
370302052.png,1
370709072.png,1
370601042.png,0
320003832.png,1
371001023.png,0
370306011.png,0
370412064.png,0
371001433.png,0
340008112.png,1
320007352.png,0
370103092.png,1
350016103.png,0
330004161.png,0
360030152.png,0
370701272.png,0
371204031.png,1
360002152.png,0
370308161.png,1
350007061.png,1
370705032.png,1
371204241.png,0
320022031.png,1
371402451.png,0
370505162.png,0
371001042.png,1
350007211.png,0
371001153.png,0
350032421.png,0
340002142.png,1
340002111.png,1
340027172.png,0
310003262.png,0
310003222.png,1
310011102.png,1
360011301.png,0
370109081.png,1
370503112.png,0
330004171.png,0
370301412.png,1
340006082.png,0
370801182.png,0
310004332.png,1
370601033.png,1
320023032.png,1
371201141.png,1
370607032.png,0
350005062.png,0
340023152.png,1
320011271.png,0
330004181.png,1
371007072.png,0
340009221.png,1
370709071.png,0
370809052.png,0
370304031.png,0
370704066.png,0
310001093.png,0
320014312.png,0
370315111.png,1
340016161.png,0
320017152.png,1
320010151.png,1
371001092.png,1
360013101.png,1
370408152.png,1
370201022.png,0
370511173.png,0
370413082.png,0
330011172.png,0
340024052.png,1
370507122.png,1
360002172.png,1
320003152.png,1
370520032.png,1
340008032.png,0
371103042.png,1
370301381.png,0
370103112.png,1
370601013.png,1
371401073.png,1
360002331.png,1
370316142.png,1
320001412.png,0
350005042.png,1
340006333.png,0
310010111.png,0
360033073.png,0
340027061.png,1
350005022.png,1
370302241.png,0
350012031.png,0
371204201.png,0
330012081.png,1
370302112.png,0
370413141.png,0
340026061.png,0
350013071.png,1
370701622.png,1
330001062.png,0
370804141.png,0
340007142.png,0
350034221.png,0
350009092.png,0
320002151.png,1
350032271.png,1
340006161.png,1
330009162.png,1
330003021.png,1
320012171.png,0
320007421.png,1
370709132.png,1
360001172.png,1
310012291.png,0
370401302.png,1
370803152.png,0
340023092.png,1
370714101.png,0
370502111.png,1
350032061.png,1
340022122.png,1
370712141.png,1
370109033.png,1
370701371.png,0
360026132.png,0
370303172.png,0
371202123.png,0
320009051.png,1
370801173.png,0
370503131.png,1
371009092.png,0
370608171.png,1
371015041.png,0
340027343.png,0
370317042.png,1
370730041.png,0
320010273.png,0
330012113.png,0
370103091.png,0
320025103.png,0
370313033.png,0
380102053.png,1
350032171.png,0
370614202.png,1
360013031.png,0
370726101.png,0
310006062.png,0
370604041.png,1
370812022.png,0
371402154.png,0
320013381.png,1
370301712.png,0
370732063.png,0
340021031.png,0
370326112.png,1
370504031.png,0
371302161.png,0
370502022.png,1
370903122.png,1
340016092.png,1
340007102.png,0
370507151.png,1
371301212.png,0
330012052.png,1
320014281.png,1
371101122.png,0
370412061.png,0
350034332.png,1
370715063.png,0
370303054.png,0
370411112.png,1
370804041.png,1
340015141.png,1
371401021.png,1
360024122.png,0
371201142.png,0
371016042.png,0
370517161.png,1
330004282.png,0
370103192.png,1
350029052.png,0
350018102.png,1
370319121.png,0
371101162.png,0
360011251.png,1
370103122.png,0
340021051.png,1
371207152.png,1
360002122.png,1
370404012.png,0
360009151.png,1
320027131.png,0
340008292.png,0
370501201.png,0
370717023.png,0
371203023.png,1
370310302.png,1
371002031.png,0
370402081.png,1
320001083.png,0
360012622.png,1
320007031.png,0
350021061.png,0
320013383.png,0
370301311.png,0
340021061.png,0
340009352.png,0
360004032.png,1
350011051.png,1
330002032.png,0
310006101.png,1
360013201.png,0
360013161.png,1
370804202.png,0
370402301.png,1
360008552.png,0
320005062.png,0
340005161.png,1
370517174.png,1
371001172.png,0
370803201.png,1
370519111.png,1
370404233.png,0
360026042.png,1
360003331.png,0
370901332.png,0
350036091.png,1
310001012.png,1
370301392.png,0
320008023.png,0
370310392.png,0
350033211.png,1
320001882.png,1
370726031.png,0
370605221.png,1
370711021.png,1
340021072.png,1
320001511.png,1
340003191.png,0
330004032.png,1
340004212.png,1
310007231.png,0
370705082.png,0
370310382.png,0
320011272.png,1
320010401.png,1
370605081.png,0
370308111.png,1
310002381.png,1
310011472.png,0
370408063.png,0
340005164.png,0
320006602.png,1
320006622.png,0
350018022.png,0
370517072.png,1
370605282.png,1
370614211.png,1
370913033.png,1
370101181.png,1
320003812.png,0
371004012.png,1
310004313.png,0
3200021033.png,0
320025082.png,1
370615132.png,1
370907141.png,0
350034061.png,0
360008321.png,0
320007091.png,0
330008372.png,1
320001281.png,0
350035012.png,1
350012012.png,1
370316042.png,0
370312211.png,0
340006133.png,0
360009431.png,1
370902011.png,0
350005201.png,0
360012632.png,0
350035512.png,0
330001421.png,1
370409101.png,0
370317091.png,1
360006231.png,0
360017152.png,1
350027043.png,0
370603182.png,0
320005122.png,0
370511111.png,0
370310161.png,0
370601012.png,0
371301202.png,0
370912051.png,0
330002492.png,0
370906032.png,0
370615033.png,0
350032072.png,0
370111061.png,1
360020062.png,1
340003071.png,0
370401313.png,1
360008472.png,0
350031312.png,1
360021041.png,0
371001291.png,0
350032371.png,0
370605111.png,1
370706032.png,0
360002132.png,1
330010093.png,0
371302231.png,0
370613101.png,0
370712072.png,0
370705231.png,0
350033291.png,1
370326172.png,1
370510011.png,0
371301072.png,0
350023092.png,0
340023123.png,0
370605152.png,1
371016012.png,0
310010204.png,1
360032072.png,1
370311082.png,1
310011131.png,1
370908031.png,1
370325132.png,0
360008082.png,1
360031143.png,0
340010221.png,0
370307071.png,1
330001163.png,0
370726042.png,0
370310262.png,0
350016102.png,1
371206051.png,0
350011082.png,0
370716081.png,0
350002191.png,1
370110043.png,0
371401252.png,0
340016103.png,1
370808191.png,1
370709101.png,0
371401152.png,0
371014022.png,0
370303182.png,1
370804082.png,1
310010191.png,0
320009203.png,1
371302011.png,1
360022031.png,0
340024173.png,1
370614083.png,1
370808123.png,1
371201092.png,1
370403132.png,0
330002012.png,0
370511032.png,1
340019041.png,0
310001311.png,0
370504011.png,1
370605212.png,0
370516061.png,1
310003022.png,1
370714111.png,0
371002081.png,1
370515043.png,1
371008011.png,0
330004393.png,1
310004423.png,0
371001063.png,0
370408102.png,0
330011192.png,1
360020083.png,0
370810072.png,1
310004211.png,0
370512021.png,1
310012312.png,0
370501141.png,0
371008021.png,0
310007101.png,0
370721082.png,0
370101021.png,0
350029091.png,0
360005321.png,1
371101153.png,1
320024032.png,1
320009201.png,0
370110021.png,0
350012072.png,0
360005353.png,0
370706031.png,1
370711022.png,0
310012272.png,1
371301312.png,0
370705072.png,0
310012216.png,0
370704065.png,0
370511042.png,1
360021021.png,1
370601152.png,0
360002332.png,0
350029083.png,0
370801042.png,1
350019132.png,0
370101081.png,1
370505061.png,0
320011491.png,1
370506041.png,1
371301081.png,0
320021012.png,0
320005671.png,0
350031132.png,0
370705131.png,0
330008071.png,0
320002141.png,1
330010362.png,1
370802163.png,1
371302312.png,1
350002192.png,0
370716071.png,0
310001231.png,0
380102021.png,0
371204212.png,0
360012631.png,1
320028021.png,0
371201011.png,1
360035061.png,0
360027021.png,0
350037322.png,0
370218023.png,1
350002241.png,1
350003172.png,1
350031023.png,1
370307052.png,0
340004122.png,0
370608241.png,1
330001232.png,0
350035372.png,1
330011053.png,1
370809012.png,1
370320161.png,0
371301201.png,1
370301221.png,0
370309112.png,0
330012031.png,0
360012721.png,1
330003272.png,0
370720091.png,1
360007022.png,1
330002081.png,0
370316061.png,1
330004173.png,0
370218063.png,0
310009192.png,0
350002132.png,0
320011241.png,0
340019011.png,0
370805102.png,0
330002011.png,1
370711193.png,0
370101051.png,0
370520081.png,0
350019092.png,1
370614242.png,0
360009321.png,1
370701192.png,1
310003111.png,1
371001401.png,0
371001323.png,1
370503082.png,1
371001152.png,0
320001571.png,0
370706091.png,1
350001261.png,1
371002062.png,0
371302021.png,1
310010131.png,1
360013074.png,0
360010052.png,0
360005542.png,0
370905031.png,0
330002702.png,1
330011092.png,1
340005181.png,0
370705202.png,0
330008461.png,0
360012072.png,0
350028042.png,0
370520102.png,0
310007182.png,0
330008433.png,0
360003292.png,0
310011432.png,0
3200011231.png,0
340009022.png,0
370513082.png,1
360012262.png,0
370717031.png,1
360011382.png,0
330008371.png,0
370404081.png,0
320011451.png,0
370317232.png,1
310009092.png,0
371101332.png,1
370611151.png,1
330002133.png,1
370101262.png,0
340026011.png,0
370607151.png,0
320012173.png,1
360002271.png,1
320002182.png,0
370717131.png,1
370502151.png,0
360008581.png,1
340028261.png,0
320003052.png,1
370105052.png,0
340009071.png,0
310005111.png,0
310007332.png,0
370402072.png,1
370614191.png,1
3200021122.png,0
370502042.png,1
340004182.png,0
330002251.png,1
371009091.png,1
340019123.png,1
370513031.png,0
330010182.png,1
340019102.png,1
370101222.png,0
360037081.png,1
370218082.png,0
350037221.png,1
370801142.png,0
320006682.png,0
350033302.png,0
320018052.png,0
310009072.png,0
350033393.png,1
371016013.png,1
360009531.png,0
370310011.png,1
370802091.png,1
310005251.png,1
370604142.png,0
330008151.png,0
370713222.png,0
340027131.png,1
370105031.png,0
350017072.png,1
320009161.png,0
350032262.png,1
370803014.png,1
340020033.png,0
370406151.png,0
370403151.png,0
370729061.png,0
370607031.png,1
340006012.png,0
360019312.png,1
370501202.png,1
370612072.png,0
360020031.png,1
330008412.png,1
370618091.png,0
370726011.png,1
370302254.png,0
310004342.png,0
370502141.png,0
320003503.png,1
340002061.png,1
320001971.png,1
330001342.png,1
330002721.png,1
360005832.png,1
360012251.png,0
370906122.png,0
371204171.png,0
350001011.png,1
371014012.png,0
370319061.png,1
371303172.png,1
330002603.png,0
320010062.png,1
371301372.png,0
371101121.png,1
360031173.png,1
330004341.png,1
370802021.png,0
370101213.png,1
330001151.png,0
370717092.png,0
370704051.png,0
371201161.png,1
370605063.png,0
370904081.png,1
370606043.png,0
330009082.png,1
370410071.png,1
370103031.png,0
310002102.png,1
370501312.png,1
371402361.png,0
310012352.png,0
350016032.png,1
360035103.png,0
370502084.png,0
350019112.png,1
340011172.png,0
320026011.png,0
340004104.png,0
370503183.png,0
320004391.png,0
370502222.png,1
350001142.png,1
360013172.png,1
360016032.png,0
310001082.png,1
330002441.png,0
350010072.png,0
310002191.png,0
380105032.png,1
370502221.png,0
370605091.png,0
360013081.png,0
340029032.png,1
370326081.png,1
370306021.png,0
350030072.png,0
330004172.png,1
340008302.png,1
360002041.png,0
360022071.png,1
371205121.png,1
370301061.png,0
350031121.png,1
370411021.png,0
360002373.png,0
320001732.png,1
380203042.png,1
371101292.png,0
380202032.png,0
350037311.png,0
330011162.png,1
370701762.png,0
340003021.png,1
310006131.png,0
360005693.png,1
371001452.png,1
350014041.png,0
370704083.png,0
370310402.png,1
370201201.png,0
320005431.png,0
330009092.png,1
360013083.png,0
371201201.png,0
370702082.png,0
340027252.png,1
371203092.png,1
371402422.png,0
370802221.png,1
370712052.png,0
370519152.png,0
310002173.png,0
320024042.png,0
370902063.png,0
370301052.png,0
320011033.png,0
371001312.png,1
370711121.png,0
350014083.png,1
370719071.png,0
340018042.png,1
370310321.png,1
320025041.png,1
370315201.png,0
350008032.png,1
320003891.png,0
370201221.png,1
330009052.png,0
320006341.png,0
350035192.png,1
320010161.png,0
360002252.png,0
360037061.png,1
330002641.png,0
370402221.png,1
350013041.png,0
370701661.png,0
360002173.png,0
340027382.png,0
370307061.png,0
370322133.png,0
370301662.png,0
350001282.png,1
360003111.png,0
350007151.png,0
340012011.png,0
330011101.png,0
350007114.png,0
320005612.png,0
310003191.png,1
340026171.png,1
360010102.png,0
360005523.png,1
350030052.png,1
360005051.png,0
380101072.png,1
330002832.png,0
370703051.png,1
370721024.png,0
370605261.png,0
350032211.png,0
370401292.png,0
370613102.png,1
370809151.png,0
360013171.png,0
320005691.png,1
370326042.png,0
350010042.png,1
330002061.png,1
320004082.png,0
360009052.png,1
370603222.png,0
340026071.png,0
320002202.png,1
370602111.png,0
330010312.png,0
310003352.png,0
370509132.png,1
370302231.png,0
371011012.png,1
370101151.png,1
370503232.png,0
370413081.png,0
370803263.png,1
340006292.png,1
360019052.png,0
370716122.png,1
340004192.png,0
350036061.png,0
330002682.png,0
371201221.png,1
370404141.png,0
330010122.png,0
340008172.png,1
370110072.png,0
370718011.png,1
370605131.png,1
370411101.png,1
370503113.png,0
350009082.png,0
371202011.png,1
370315095.png,0
370520211.png,0
371103052.png,0
371204242.png,0
320004252.png,0
330008482.png,0
370612242.png,1
320003051.png,0
320006231.png,0
370704072.png,1
371402391.png,1
370520142.png,1
370906082.png,0
370912062.png,0
320013451.png,0
370602132.png,0
370411081.png,0
340011071.png,0
370316232.png,0
370802111.png,1
371202052.png,1
350031062.png,0
320009061.png,0
371402092.png,1
360011313.png,1
370512042.png,1
340005081.png,0
340007152.png,0
370505063.png,0
370201122.png,1
340009362.png,1
340016022.png,1
360011272.png,0
370111032.png,1
350004042.png,0
370903082.png,0
330004352.png,1
370803082.png,1
370412031.png,0
350007131.png,1
370726052.png,0
350003193.png,0
360013102.png,0
360026062.png,1
370309142.png,0
310004132.png,0
330011171.png,1
371101032.png,1
370404082.png,1
371301051.png,0
360005862.png,1
360005121.png,1
370501111.png,1
310006014.png,1
370314162.png,0
370308153.png,1
320013141.png,1
330009093.png,0
370710022.png,0
360006062.png,0
310008292.png,1
340025091.png,0
340020011.png,1
370608201.png,0
380104032.png,1
370403232.png,1
370811013.png,1
320006032.png,1
370608161.png,1
370701462.png,0
370709022.png,1
340007012.png,0
350027103.png,1
320014104.png,0
360030172.png,0
360009272.png,0
370715022.png,0
370405092.png,1
360036011.png,0
320020023.png,0
310005082.png,0
370719092.png,0
370801282.png,0
370504213.png,0
370909071.png,1
370506172.png,1
370307072.png,0
370603171.png,1
360012702.png,1
320008071.png,0
370806042.png,0
340007023.png,0
350002171.png,0
371003032.png,1
370608202.png,1
310001042.png,0
371402102.png,0
360019331.png,1
3200011001.png,0
371201172.png,0
330009231.png,0
320001161.png,0
340009111.png,0
360002171.png,0
370612062.png,1
370804191.png,1
371301402.png,0
370201032.png,0
360009251.png,1
370727063.png,0
340007141.png,1
370609221.png,0
350003192.png,1
370803211.png,0
360003132.png,1
370710074.png,0
371401281.png,0
360019081.png,0
370505052.png,1
370910071.png,1
370517172.png,0
370606032.png,0
370726072.png,0
330008091.png,0
370201161.png,0
370721022.png,0
370721072.png,0
370701252.png,0
340026111.png,0
350002102.png,1
360032111.png,1
370314052.png,1
330009253.png,0
310004361.png,0
370401201.png,0
370306221.png,1
340026032.png,1
360012701.png,0
370501182.png,1
340005332.png,0
370717132.png,0
360025101.png,1
370310012.png,0
370602161.png,0
370702201.png,1
360030122.png,1
350008102.png,0
370719032.png,1
360019122.png,1
370803231.png,0
360006281.png,1
350034351.png,0
320001801.png,0
320003122.png,1
371104101.png,0
370302172.png,0
370718061.png,0
330009303.png,1
320010313.png,1
330009121.png,1
370509143.png,0
340010222.png,1
370502012.png,1
320003364.png,0
360017013.png,1
340009331.png,1
320014131.png,1
370320041.png,0
370732062.png,0
360037071.png,1
371205071.png,0
330004283.png,1
370310181.png,1
370610022.png,0
370705232.png,1
360016072.png,0
310007251.png,1
370103022.png,1
371012022.png,0
350037262.png,0
360011362.png,1
360011232.png,0
340004211.png,0
370604091.png,0
360002082.png,1
370909011.png,0
320015031.png,1
310012363.png,1
370320142.png,1
320004231.png,0
371205242.png,0
370320162.png,1
360017121.png,1
330009022.png,1
371102152.png,0
371204103.png,0
310005272.png,1
310002371.png,0
310008352.png,1
370810081.png,0
370606142.png,1
370909032.png,0
370608252.png,1
350015031.png,1
360021111.png,0
371402322.png,1
370803131.png,1
370321081.png,1
370413031.png,1
320003771.png,0
360012353.png,1
371204041.png,0
330010212.png,1
360010072.png,0
350027182.png,0
370502143.png,1
350007111.png,1
370808173.png,1
320013281.png,1
370725041.png,1
3200021151.png,1
370606022.png,0
320001223.png,0
320022062.png,1
340018122.png,1
340017132.png,1
370708031.png,1
370605101.png,1
340026042.png,0
370406141.png,0
370503141.png,0
370402142.png,1
370411111.png,0
360011321.png,0
320014103.png,1
350015032.png,0
370704102.png,1
350006161.png,1
360009153.png,0
360019182.png,0
370705192.png,0
370402263.png,0
310004223.png,1
350015211.png,1
370706071.png,0
370709112.png,0
340020021.png,0
320025122.png,1
371001122.png,1
370911092.png,1
320013211.png,1
360011252.png,0
370520071.png,1
360024021.png,1
320017042.png,0
370910051.png,1
370323062.png,1
370614061.png,0
360008111.png,0
370326071.png,0
330008252.png,0
360028122.png,1
371301043.png,0
370101211.png,0
330002391.png,0
370611062.png,0
370506042.png,0
370722082.png,0
371009062.png,0
3200021042.png,0
330002642.png,1
310012121.png,0
370407101.png,1
360037012.png,1
340026072.png,1
370803102.png,1
330012153.png,0
371202101.png,1
371203136.png,0
350013131.png,0
340004051.png,0
320013212.png,0
370502121.png,0
370103181.png,0
370712032.png,1
370501292.png,0
371205182.png,0
370905141.png,1
360024091.png,0
340004082.png,1
350015134.png,0
370325031.png,0
370406122.png,0
370402112.png,0
370801013.png,1
360035041.png,1
360012273.png,0
350034313.png,0
370110082.png,1
370325081.png,1
370311113.png,0
320001712.png,0
310011271.png,0
310006162.png,0
3200011052.png,1
370507031.png,0
370402271.png,0
371402182.png,0
371002011.png,0
320009181.png,0
371206162.png,1
310010382.png,1
320028041.png,0
370201191.png,0
360008301.png,1
310009113.png,0
371001024.png,1
370504161.png,0
350023062.png,0
320006041.png,0
310008331.png,1
370321142.png,1
370714093.png,0
370312131.png,0
370201031.png,1
371006011.png,1
350005125.png,1
370317071.png,1
370307032.png,1
330008282.png,0
350037191.png,0
370701253.png,0
320026062.png,0
310005303.png,0
370806092.png,0
320024112.png,1
350035232.png,1
350035402.png,1
340029031.png,0
320024121.png,0
320003061.png,0
370406041.png,0
360013051.png,1
370503124.png,0
340027262.png,1
320004572.png,0
320023012.png,0
370301362.png,0
370412012.png,0
320008101.png,1
330008121.png,1
370501101.png,1
360019011.png,0
320005271.png,0
360012352.png,0
371009031.png,0
370105092.png,1
330001463.png,0
320002012.png,0
310006142.png,1
330002841.png,0
320005503.png,1
310002082.png,0
370609151.png,0
320005321.png,1
370601101.png,1
320016101.png,0
370501302.png,0
310010112.png,1
370808122.png,0
370313091.png,0
370701542.png,1
350034352.png,1
350002081.png,0
350001022.png,0
330003061.png,0
370413032.png,0
370728052.png,1
370719011.png,1
320003682.png,0
370701292.png,0
370901411.png,0
370510071.png,1
360025083.png,1
350006052.png,1
320001151.png,0
370901102.png,0
310007022.png,0
360012151.png,1
310009115.png,0
360023052.png,0
360003222.png,1
320004522.png,1
370105022.png,0
310002291.png,0
320016121.png,0
320005751.png,1
360002133.png,0
330004402.png,0
350001272.png,1
371302235.png,0
370512131.png,1
360012141.png,1
370504121.png,0
360005363.png,1
370705122.png,0
370608061.png,0
370310352.png,1
370306212.png,1
370504092.png,1
371001321.png,0
310011051.png,0
370201052.png,0
350033062.png,0
320008072.png,0
340026022.png,0
350014092.png,0
370907043.png,0
340026102.png,1
370105191.png,0
360019164.png,0
350006132.png,0
370809132.png,1
3200011201.png,0
380101061.png,0
320002933.png,1
370808132.png,1
320002923.png,0
350035394.png,0
360028052.png,1
370729052.png,1
370516032.png,1
320013121.png,0
370320261.png,0
350029171.png,0
370812061.png,0
340025101.png,1
370507062.png,1
370201092.png,1
360008383.png,1
330001313.png,0
370714091.png,0
360010042.png,0
371303071.png,1
360031081.png,0
370313152.png,0
330009261.png,1
320005522.png,0
320016122.png,1
370613152.png,1
340001032.png,0
320012102.png,1
